smiles,conductivity,temperature
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-6.941748,29.333333
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-6.68123,34.35
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-6.398058,39.25
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-6.035599,44.85
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-5.559871,49.633333
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-5.220065,55.116667
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-5.231392,59.666667
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.823625,70.166667
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.608414,80.083333
CCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.381877,90.116667
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.507576,57.28202997
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.5,56.53797341
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.537879,55.70498613
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.575758,54.23453802
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.613636,52.86781948
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.651515,51.78263334
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.681818,50.97347289
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.712121,49.6337907
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.742424,48.48172781
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.780303,47.16252252
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.825758,46.28901398
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.848485,45.07415646
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.901515,43.69694202
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.939394,42.75705762
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-5.984848,41.39988226
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.0,40.64154639
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.045455,39.21909782
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.083333,38.2227334
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.136364,37.31490256
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.151515,36.5761123
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.19697,35.75941077
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.212121,34.78496044
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.25,34.13876663
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.280303,33.17449812
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.325758,32.05717005
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.378788,31.18488524
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.431818,29.92512141
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.462121,28.8313297
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.507576,27.90003241
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.537879,26.7439575
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.568182,25.82547086
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.643939,24.76101815
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.689394,23.47852024
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.734848,22.57998433
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.787879,21.39022565
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.825758,20.43056732
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.901515,19.25809175
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-6.962121,17.95013728
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.022727,17.01281326
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.060606,16.15288131
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.015152,17.01281326
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.060606,15.93869415
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.113636,14.87249801
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.151515,14.09563322
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.212121,12.9730329
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.272727,12.06735559
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.310606,11.30552936
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.401515,10.06760118
CCCOCCOCCOCB(CCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.O=S(=O)([O-])C(F)(F)F.[Li+],-7.44697,9.180275038
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-4.939394,60.76702028
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-4.992424,59.25094867
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.022727,58.49811869
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.128788,56.81657439
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.166667,55.70498613
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.234848,54.32598864
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.333333,52.05325203
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.393939,50.70464756
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.469697,49.27847972
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.515152,47.95274389
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.583333,46.81252599
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.643939,45.68047879
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.681818,44.55631292
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.75,43.61133079
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.780303,42.58679549
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.833333,41.56886636
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.886364,40.72555964
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.94697,39.88685821
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-5.984848,38.63707936
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.015152,38.2227334
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.075758,36.90406103
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.113636,36.24895231
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.159091,35.92238723
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.25,34.62318101
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.310606,33.81663856
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.356061,32.85438749
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.416667,31.97763947
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.484848,31.343162
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.522727,30.71122536
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.545455,30.16054359
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.590909,28.98707597
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.636364,28.36496193
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.674242,28.05481928
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.757576,26.89755754
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.848485,25.82547086
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.909091,24.30712825
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-6.886364,25.06432246
CCCOCCOCCOCCOCB(CCCOCCOCCOCCOCCOCB(CCCOC)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C.[Li+].[O-][Cl+3]([O-])([O-])[O-],-7.007576,23.77930559
